"Administration communale","Salvan","commune@salvan.ch","027 761 71 11","1922","La place","24","http://commune.salvan.ch/"
"Gemeindeverwaltung","Salmsach","info@salmsach.ch","058 346 04 40","8599","Arboner Str.","8","http://www.salmsach.ch"
"Gemeindeverwaltung","Samedan","gemeinde@samedan.gr.ch","081 851 07 07","7503","Plazzet","4","http://www.samedan.ch"
"Gemeinde Samnaun","Samnaun","info@gemeindesamnaun.ch","081 861 83 00","7562","Kirchweg","25","http://www.gemeindesamnaun.ch"
"Municipio di Sant'Antonino","Sant'Antonino","cancelleria@santonino.ch","091 850 20 90 ","6592","","","http://www.santonino.ch/"
"Cancelleria comunale","Santa Maria in Calanca","cancelleria.sta.maria@bluewin.ch","091 827 31 20","6541","","","http://www.santamariaic.ch"
"Gemeindeverwaltung Sargans","Sargans","info@sargans.ch","081 725 56 56","7320","Städtchenstrasse","45","http://www.sargans.ch"
"Municipio di San Vittore","San Vittore","6534sanvittore@bluewin.ch","091 827 11 71","6534","","","http://sanvittore.ch/"
"Gemeindeverwaltung","Sattel","gemeinde@sattel.ch ","041 835 12 01 ","6417","Dorfplatz","2","http://www.sattel.ch"
"Bureau communal","Saubraz","info@saubraz.ch","021 828 39 10","1189","Place du village","2","http://www.saubraz.ch"
"Commune de Satigny ","Satigny","info@satigny.ch","022 753 90 40","1242","Rampe de Choully","17","http://www.satigny.ch/"
"Gemeindeverwaltung","Sarnen","kanzlei@sarnen.ow.ch","041 666 35 35","6060","Brünigstr.","160","http://www.sarnen.ch"
"Gemeindekanzlei","Sarmenstorf","gemeindekanzlei@sarmenstorf.ch","056 667 93 93","5614","Schilligasse","1","http://www.sarmenstorf.ch"
"Administration communale","Saulcy","administration@saulcy.ch","032 433 41 30","2873","","","http://www.saulcy.ch"
"Commune mixte de Saules","Saules (BE)","communesaules@bluewin.ch","032 481 38 28","2732","Milieu du Village","13","https://www.saules-be.ch/"
"Administration Communale Sauge","Sauge","info@sauge-jb.ch","032 358 20 25","2536","Haut du village","8","http://www.sauge-jb.ch/"
"Municipalité de Savièse","Savièse","administration@saviese.ch","027 396 10 10","1965","","","http://www.saviese.ch/"
"Commune de Savigny","Savigny","controle.habitants@savigny.ch","021 781 07 40","1073","Route de Mollie-Margot","4","http://www.savigny.ch/"
"Commune de Saxon","Saxon","mercedes.vouillamoz@admin.saxon.ch","027 743 21 04","1907","Rte du village","42","http://www.saxon-fun.net/"
"Gemeindeverwaltung Schafisheim","Schafisheim","gemeindekanzlei@schafisheim.ch","062 888 30 40","5503","Winkelgasse ","1","http://www.schafisheim.ch"
"Stadt Schaffhausen","Schaffhausen","einwohnerkontrolle.sh@stsh.ch","052 632 52 75","8200","Stadthausgasse","10","http://www.stadt-schaffhausen.ch/"
"Gemeindeverwaltung","Saxeten","3813saxeten@bluewin.ch ","033 821 27 07","3813","Niedermatte","115b","http://www.saxeten.ch/"
"Comune di Savosa","Savosa","info@savosa.ch","091 960 19 79","6942","","","http://www.savosa.ch"
"Administraziun cumünela","S-chanf","admin@s-chanf.ch","081 854 12 40","7525","Chauntaluf","51","http://www.s-chanf.ch"
"Gemeinde Schattdorf ","Schattdorf","info@schattdorf.ch","041 874 04 74 ","6467","Dorfplatz ","","http://www.schattdorf.ch"
"Gemeindeverwaltung","Schenkon","gemeinde@schenkon.ch ","041 925 70 90","6214","Schulhausstrasse","","http://www.schenkon.ch"
"Gemeindeverwaltung","Scharans","info@scharans.ch","081 651 20 20","7412","Fravgia","70","http://www.scharans.ch"
"Gemeinde Schiers","Schiers","info@schiers.ch","081 300 21 00","7220","Bahnhofstr.","3","http://www.schiers.ch"
"Gemeindeschreiberei","Schelten","schelten@bluewin.ch","032 438 82 06","2827","Schulhaus","","http://www.schelten.ch/"
"Gemeindeverwaltung","Schangnau","info@schangnau.ch","034 493 31 13","6197","Dorf","","http://www.schangnau.ch/"
"Gemeindeverwaltung","Schattenhalb","info@schattenhalb.ch","033 971 16 26","3860","Willigen","","http://www.schattenhalb.ch"
"Politische Gemeinde Schänis","Schänis","info@schaenis.ch","055 619 61 61","8718","Oberdorf","16","http://www.schaenis.ch"
"Gemeindeverwaltung","Scheuren","verwaltung@scheuren.ch","032 355 16 56 ","2556","Hauptstr.","56","http://www.scheuren.ch/"
"Gemeindeverwaltung Schinznach","Schinznach","gemeindekanzlei@schinznach.ch","056 463 63 15","5107","Oberdorfstrasse ","9","https://www.schinznach.ch/"
"Gemeindeverwaltung","Schlatt (TG)","gemeinde@schlatt.ch","052 646 02 60 ","8252","Mettschlatterstr.","2","http://www.schlatt.ch"
"Gemeindeverwaltung Schlatt","Schlatt (ZH)","gemeinde@schlatt-zh.ch","052 363 14 88","8418","Schützenhausstrasse ","1","http://www.schlatt-zh.ch/"
"Bezirksbüro","Schlatt-Haslen","bezirk@schlatt-haslen.ch","071 333 49 66","9054","Dorfstrasse","36","http://www.schlatt-haslen.ch"
"Stadt","Schlieren","praesidiales@schlieren.zh.ch","044 738 14 11","8952","Freiestr.","6","http://www.schlieren.ch/de/"
"Gemeindeverwaltung","Schleinikon","info@schleinikon.ch","043 422 60 90","8165","Dorfstr.","16","http://www.schleinikon.ch/de/"
"Gemeindeverwaltung","Schleitheim","gemeindeverwaltung@schleitheim.ch ","052 687 40 40","8226","Gass","15","http://www.schleitheim.ch"
"Gemeindeverwaltung","Schlossrued","info@schlossrued.ch","062 721 13 63","5044","Hauptstrasse","87","http://www.schlossrued.ch/"
"Gemeindeverwaltung","Schlierbach","gemeindeverwaltung@schlierbach.ch","041 933 13 07","6231","Dorf","16","http://www.schlierbach.ch"
"Canzlia communala","Schluein","info@schluein.ch  ","081 925 36 04","7151","Via Veglia","11","http://www.schluein.ch"
"Gemeindeverwaltung","Schmitten (GR)","gde.schmitten@bluewin.ch ","081 404 10 66","7493","Hauptstrasse","65","http://www.schmitten-gr.ch/"
"Gemeindeverwaltung","Schönenbuch","verwaltung@schoenenbuch.ch","061 481 31 55","4124","Neuweilerstr.","10","http://www.schoenenbuch.ch"
"Gemeindekanzlei","Schneisingen","gemeindekanzlei@schneisingen.ch","056 266 40 00","5425","Schladstrasse","2","http://www.schneisingen.ch"
"Gemeindeverwaltung Schönengrund","Schönengrund","gemeinde@schoenengrund.ar.ch","071 361 18 18","9105","Unterdorf","5","http://www.schoenengrund.ch"
"Gemeindeverwaltung","Schmiedrued","info@schmiedrued-walde.ch ","062 726 22 83 ","5046","Dorfstrasse","263","http://www.schmiedrued-walde.ch"
"Gemeindeverwaltung Schmerikon","Schmerikon","kanzlei@schmerikon.ch","055 286 11 11","8716","Hauptstr.","16","http://www.schmerikon.ch"
"Gemeinde Schöfflisdorf","Schöfflisdorf","einwohnerkontrolle@schoefflisdorf.zh.ch","044 857 12 41 ","8165","Oberdorfstrasse","2","http://www.schoefflisdorf.ch"
"Gemeindeverwaltung Schmitten","Schmitten (FR)","gemeinde@schmitten.ch","026 497 57 57","3185","F.X. Müllerstrasse","6","http://www.schmitten.ch"
"Gemeindeverwaltung","Schöftland","info@schoeftland.ch","062 739 12 12","5040","Bahnhofstrasse","5","http://www.schoeftland.ch/de/"
"Gemeindeverwaltung Schnottwil","Schnottwil","info@schnottwil.ch","032 351 38 48","3253","Bernstrasse","11","http://www.schnottwil.ch/"
"Gemeindeverwaltung","Schönenwerd","m.burkard@schoenenwerd.ch","062 858 61 00","5012","Oltnerstrasse","3","http://www.schoenenwerd.ch"
"Gemeindekanzlei","Schongau","gemeindeverwaltung@schongau.lu.ch","041 917 14 51","6288","Schulweg","2","http://www.schongau.ch"
"Gemeindeverwaltung","Schönholzerswilen","gemeinde@schoenholzerswilen.ch","071 633 30 70","8577","Buhwilerstr.","1","http://www.schoenholzerswilen.ch/"
"Gemeindeverwaltung Schötz","Schötz","gemeindekanzlei@schoetz.ch","041 984 01 11","6247","Dorfchärn","1","http://www.schoetz.ch"
"Gemeindeverwaltung","Schüpfen","info@schuepfen.ch","031 879 70 80","3054","Dorfstrasse","17","http://www.schuepfen.ch"
"Gemeindeverwaltung","Schübelbach","gemeinde@schuebelbach.ch ","055 450 56 56 ","8862","Grünhaldenstr.","3","http://www.schuebelbach.ch"
"Gemeindeverwaltung Schüpfheim","Schüpfheim","gemeindeverwaltung@schuepfheim.lu.ch","041 485 87 00","6170","Chilegass","1","http://www.schuepfheim.ch"
"Gemeindeverwaltung","Schwadernau","gemeindeverwaltung@schwadernau.ch","032 373 72 10","2556","Hauptstr.","52","http://www.schwadernau.ch"
"Gemeindeverwaltung","Schupfart","gemeindekanzlei@schupfart.ch","062 871 14 44","4325","Eikerstrasse","90","http://www.schupfart.ch"
"Gemeindeverwaltung Schwaderloch","Schwaderloch","gemeinde@schwaderloch.ch","056 267 61 60","5326","Dorfstr.","46","http://www.schwaderloch.ch"
"Gemeindeverwaltung","Schwarzenburg","info@schwarzenburg.ch","031 734 00 00","3150","Bernstrasse","1","http://www.schwarzenburg.ch/"
"Gemeindeverwaltung","Schwarzhäusern","gemeinde@schwarzhaeusern.ch","062 922 20 23","4911","Klebenstrasse 2","","http://www.schwarzhaeusern.ch/index.php?id=72"
"Gemeinde Scuol","Scuol","actuariat@scuol.net","081 861 27 00","7550","Bagnera","170","http://www.scuol.net"
"Gemeindeverwaltung","Schwerzenbach","gemeinde@schwerzenbach.ch ","044 826 70 20 ","8603","Bahnhofstr.","16","http://www.schwerzenbach.ch"
"Gemeinde Schwarzenberg","Schwarzenberg","gemeinde@schwarzenberg.ch ","041 499 60 50","6103","Dorfstr.","12","http://www.schwarzenberg.ch/"
"Gemeinde Schwyz","Schwyz","gemeindekanzlei@gemeindeschwyz.ch","041 819 07 00 ","6430","Herrengasse","17","http://www.gemeindeschwyz.ch/xml_1/internet/de/intro.cfm"
"Gemeindeverwaltung","Schwellbrunn","gemeinde@schwellbrunn.ar.ch","071 353 38 00","9103","Dorf","50","https://www.schwellbrunn.ch"
"Einwohnergemeinde Schwanden","Schwanden bei Brienz","verwaltung@schwandenbrienz.ch","079 590 99 53","3855","","","http://www.schwandenbrienz.ch/"
"Gemeindeverwaltung Seeberg","Seeberg","info@seeberg.ch","062 968 11 14","3365","Unterdorfstr.","67","http://www.seeberg.ch"
"Gemeinde Seelisberg","Seelisberg","info@seelisberg.ch","041 820 12 66","6377","Dorfstr.","66","http://www.seelisberg.ch"
"Gemeinde Seehof","Seehof","gemeindeseehof@bluewin.ch","032 499 96 60","2747","Schulhaus","23a","https://www.gemeindeverwaltung.net/verwaltung/559/Gemeinde-Seehof-in-Bern"
"Gemeindeverwaltung Seegräben","Seegräben","einwohnerkontrolle@seegraeben.ch","043 477 40 90","8607","Rutschbergstrasse","10","http://www.seegraeben.ch"
"Gemeindeverwaltung","Seedorf (BE)","gemeinde@seedorf.ch","032 391 99 50","3267","Bernstrasse ","72","http://www.seedorf.ch"
"Gemeindeverwaltung","Seewen","gemeindeverwaltung@seewen.ch","061 911 93 15","4206","Dorfstrasse","5","http://www.seewen.ch"
"Gemeinde Seengen","Seengen","gemeindekanzlei@seengen.ch","062 767 63 10 ","5707","Unterer Gerbiweg","6","http://www.seengen.ch"
"Gemeindeverwaltung","Seftigen","info@seftigen.ch","033 346 60 80","3662","Dorfmatt","6","http://www.seftigen.ch"
"Gemeindeverwaltung","Seltisberg","gemeinde@seltisberg.bl.ch","061 911 99 11","4411","Liestalerstr.","4","http://www.seltisberg.ch"
"Gemeindeverwaltung Seewis","Seewis im Prättigau","verwaltung@seewis.ch","081 325 12 89","7212","von Salis-Strasse","2","http://www.seewis.ch/"
"Gemeinde Seedorf","Seedorf (UR)","info@seedorf-uri.ch","041 874 10 10","6462","A Pro-Strasse","47","http://www.seedorf-uri.ch"
"Gemeindeverwaltung","Selzach","info@selzach.ch","032 641 24 34","2545","Schänzlistr.","2","http://www.selzach.ch"
"Administration communale","Sembrancher","commsembr@dransnet.ch","027 785 12 23","1933","","","http://www.sembrancher.ch"
"Administration communale","Sergey","greffe@sergey.ch","024 441 02 13","1355","","","http://www.sergey.ch/"
"Gemeindeverwaltung Seon","Seon","gemeindekanzlei@seon.ch","062 769 85 00 ","5703","Oberdorfstr.","11","http://www.seon.ch"
"Cancelleria Malvaglia","Serravalle","info@serravalle.ch","091 870 11 45","6713","Via Orino","11","https://www.serravalle.ch/"
"Commune de Semsales","Semsales","commune@semsales.ch","026 918 51 39","1623","Grand-Rue ","16","http://www.semsales.ch/"
"Stadtverwaltung","Sempach","stadtverwaltung@sempach.ch","041 462 52 00","6204","Stadtstr.","8","http://www.sempach.ch"
"Administration communale","Senarclens","greffe@senarclens.ch","021 861 39 51 ","1304","Rte de l’Etraz","12","http://www.senarclens.ch"
"Gemeindeverwaltung Sennwald","Sennwald","gemeinde@sennwald.ch","058 228 28 28","9467","Spengelgass","10","http://www.sennwald.ch/"
"Administration communale","Servion","info@servion.ch","021 903 17 08","1077","Chemin du Clos-Joli","2","http://www.servion.ch"
"Comune di  Sessa","Sessa","info@sessa-ti.ch","091 608 12 29","6997","","","http://www.sessa-ti.ch/"
"Gemeindeverwaltung Sevelen","Sevelen","gde@sevelen.ch","081 750 11 20","9475","Hauptstrasse","54","http://www.sevelen.ch"
"Hôtel de ville","Sierre","ville@sierre.ch","027 452 01 11","3960","Rue du Bourg 14","","http://www.sierre.ch"
"Gemeindeverwaltung","Seuzach","gemeinde@seuzach.ch","052 320 47 47","8472","Stationsstr.","1","http://seuzach.ch/de/"
"Gemeindeverwaltung Siglistorf","Siglistorf","gemeindeverwaltung@siglistorf.ch","056 243 11 33","5462","Dorfstrasse ","164","http://www.siglistorf.ch"
"Commune de Sévaz","Sévaz","info@sevaz.ch","026 663 29 45","1541","Les Essertons","11","http://www.sevaz.ch/"
"Administration Communale","Signy-Avenex","commune.signy@bluewin.ch","022 361 77 79","1274","Rue Girard","4","http://www.signy.ch"
"Commune de Sévery","Sévery","commune@severy.ch","021 800 48 25","1141","Rue du Record Chauvet ","8a","http://www.severy.ch"
"Gemeindeverwaltung ","Siblingen","kanzlei@siblingen.ch","052 685 22 74","8225","Hauptstr.","46","http://www.siblingen.ch"
"Gemeindeverwaltung","Siselen","gemeinde@siselen.ch","032 396 25 66","2577","Käsereiweg","2","http://www.siselen.ch/"
"Politische Gemeinde Sirnach","Sirnach","info@sirnach.ch","071 969 34 34","8370","Kirchplatz","5","http://www.sirnach.ch"
"Ville de Sion","Sion","info@sion.ch","027 324 11 11 ","1950","Rue du Grand-Pont","12","http://www.sion.ch"
"Gemeindeverwaltung Sils i.E./Segl","Sils im Engadin/Segl","sils@sils.ch","081 826 53 16","7514","Via da Marias","93","http://www.sils.ch/"
"Gemeindeverwaltung Sigriswil","Sigriswil","gemeindeverwaltung@sigriswil.ch","033 252 90 20","3655","Kreuzstrasse","1","http://www.sigriswil.ch"
"Gemeinde Silvaplana","Silvaplana","verwaltung@silvaplana.ch","081 838 70 70","7513","Via Maistra","","http://www.silvaplana.ch"
"Gemeindeverwaltung","Silenen","gemeindeverwaltung@silenen.ch ","041 884 81 10","6473","Gotthardstr.","217","http://www.silenen.ch"
"Gemeindekanzlei","Simplon","info@gemeinde-simplon.ch","027 978 80 80","3907","Alter Gasthof ","2","http://www.gemeinde-simplon.ch"
"Gemeinde Sins","Sins","gemeinde@sins.ch","041 789 70 10","5643","Kirchstr.","14","http://www.sins.ch"
"Commune de Siviriez","Siviriez","commune@siviriez.ch","026 656 90 90","1678","Route de l'Eglise","10","http://www.siviriez.ch"
"Gemeindeverwaltung Sisikon","Sisikon","gemeindeverwaltung@sisikon.ch","041 820 23 20","6452","Bahnhofstr.","8","http://www.sisikon.ch/de/"
"Gemeindeverwaltung Sisseln","Sisseln","gemeindekanzlei@sisseln.ch","062 866 11 50","4334","Schulhausstrasse 7","","http://www.sisseln.ch"
"Administration communale","Sonceboz-Sombeval","secretariat@sonceboz.ch","032 488 33 00","2605","Rue des Prés ","5","http://www.sonceboz.ch/contents-accueil-0"
"Administration communale","Sonvilier","administration@sonvilier.ch","032 941 11 20","2615","pl. du Collège","1","http://www.sonvilier.ch/"
"Gemeindeverwaltung","Sissach","gemeinde@sissach.bl.ch","061 976 13 00","4450","Bahnhofstr.","1","http://www.sissach.ch/"
"Cancelleria comunale","Soazza","cancelleria@soazza.ch","091 831 11 88","6562","","","http://www.soazza.ch"
"Commune de Soral","Soral","info@soral.ch","022 756 18 43","1286","Rte du Creux-de-Boisset","23","http://www.soral.ch"
"Einwohnergemeinde Solothurn","Solothurn","stadtpraesidium@solothurn.ch","032 626 92 05","4500","Baselstrasse","7","http://www.stadt-solothurn.ch/"
"Gemeindeverwaltung","Sommeri","gemeinde@sommeri.ch","071 411 24 16","8580","Hauptstr.","33","http://www.sommeri.ch"
"Administration communale","Sorens","commune@sorens.ch","026 915 90 20","1642","","","http://www.sorens.ch"
"Municipalité de Sorvilier","Sorvilier","adm.sorvilier@bluewin.ch","032 492 18 29","2736","rue Principale","18","http://www.sorvilier.ch/"
"Secrétariat communal","Soubey","commune@soubey.ch","032 955 15 65","2887","les Chancelles","40","http://www.soubey.ch"
"Bureau communal","Soyhières","administration@soyhieres.ch","032 422 02 27","2805","rte de France","36","http://www.soyhieres.ch"
"Comune di Sorengo","Sorengo","cancelleria@sorengo.ch","091 994 65 45 ","6924","Via al Colle","14","http://www.sorengo.ch"
"Gemeindekanzlei Spiringen","Spiringen","verwaltung@spiringen.ch ","041 879 11 34","6464","Dörfli-Haus","","http://www.spiringen.ch"
"Gemeindeschreiberei","Spiez","gemeindeschreiberei@gemeindespiez.ch","033 655 33 15","3700","Sonnenfelsstr.","4","http://www.spiez.ch/"
"Gemeindeverwaltung Speicher","Speicher","gemeindeverwaltung@speicher.ar.ch","071 343 72 00","9042","Dorf","10","http://www.speicher.ch"
"Gemeindeverwaltung","Spreitenbach","info@spreitenbach.ch","056 418 85 11","8957","Poststrasse","13","http://www.spreitenbach.ch"
"Stadt St.Gallen","St. Gallen","info@stadt.sg.ch","071 224 51 21","9000","Poststrasse","28","http://www.stadt.sg.ch"
"Gemeindeverwaltung St. Margrethen","St. Margrethen","gemeinde@stmargrethen.ch","071 747 56 66","9430","Hauptstr.","117","http://www.stmargrethen.ch"
"Gemeindeverwaltung","St. Stephan","info@ststephan.ch","033 729 11 11","3772","Lenkstrasse ","80","http://www.ststephan.ch"
"Gemeinde St. Ursen","St. Ursen","gemeinde@stursen.ch","026 494 11 45","1717","Dorf","1","http://www.stursen.ch/de/"
"Gemeinde St. Moritz","St. Moritz","verwaltung@stmoritz.ch","081 836 30 00","7500","Via Maistra","12","http://www.gemeinde-stmoritz.ch/"
"Amministrazione comunale","Stabio","info@stabio.ch","091 641 69 00","6855","via Ufentina","25","http://www.stabio.ch"
"Gemeindeverwaltung","Stäfa","gemeinde@staefa.ch","044 928 71 11","8712","Goethestrasse","16","http://www.staefa.ch/xml_1/internet/de/intro.cfm"
"Gemeindeverwaltung St. Niklaus","St. Niklaus","sekretariat@st-niklaus.ch","027 955 25 00","3924","","","http://www.st-niklaus.ch"
"Gemeinde St. Silvester","St. Silvester","gemeinde@stsilvester.ch","026 418 10 70","1736","Schulweg","4","http://www.stsilvester.ch/"
"Gemeindeverwaltung Stadel","Stadel","","044 859 12 12","8174","Zürcherstrasse","15","https://www.stadel.ch/"
"Gemeindekanzlei Staffelbach","Staffelbach","gemeindekanzlei@staffelbach.ch","062 721 11 50","5053","Dorfstr.","11","http://www.staffelbach.ch/"
"Gemeindeverwaltung Stalden","Stalden (VS)","gemeinde@stalden.ch ","027 953 15 20","3922","","","http://www.stalden.ch/"
"Gemeindeverwaltung Staldenried","Staldenried","gemeinde@staldenried.ch","027 952 16 46","3933","","","http://www.staldenried.ch/"
"Gemeindeverwaltung","Stansstad","info@stansstad.ch","041 618 24 24","6362","Achereggstr.","1","http://www.stansstad.ch"
"Gemeindeverwaltung Starrkirch-Wil","Starrkirch-Wil","info@starrkirch-wil.ch","062 285 85 85 ","4656","Untere Schulstrasse","28","http://www.starrkirch-wil.ch"
"Gemeindeverwaltung","Stans","gemeindeverwaltung@stans.nw.ch ","041 619 01 00","6370","Stansstaderstr.","18","http://www.stans.ch"
"Gemeindeverwaltung","Steffisburg","praesidiales@steffisburg.ch","033 439 44 44","3612","Höchhusweg","5","https://www.steffisburg.ch/"
"Stadtverwaltung","Steckborn","stadtverwaltung@steckborn.ch ","052 762 20 20","8266","Seestr.","123","http://www.steckborn.ch/"
"Gemeindeverwaltung Stammheim","Stammheim","gemeinde@stammheim.ch","052 744 55 11","NULL","Gemeindehausplatz","2","https://www.stammheim.ch"
"Gemeindeverwaltung ","Staufen","gemeindekanzlei@staufen.ch","062 886 10 10 ","5603","Zopfgasse","20","http://www.staufen.ch"
"Gemeindeverwaltung","Stallikon","kanzlei@stallikon.ch","044 701 92 00","8143","Reppischtalstr.","53","http://www.stallikon.ch"
"Gemeindeverwaltung","Steinen","gemeinde@steinen.ch ","041 833 81 00","6422","Postplatz","8","http://www.sz.ch/xml_1/internet/de/application/d2/d57/f803.cfm"
"Gemeinde Steinmaur","Steinmaur","","044 855 40 40","8162","Hauptstrasse","22","https://www.steinmaur.ch/"
"Gemeindeverwaltung Steinhausen","Steinhausen","info@steinhausen.ch","041 748 11 11","6312","Bahnhofstr.","3","http://www.steinhausen.ch"
"Stadtkanzlei","Stein am Rhein","stadtverwaltung@steinamrhein.ch","052 742 20 20","8260","Rathaus Stein am Rhein","","http://www.steinamrhein.ch"
"Gemeindeverwaltung","Stein (AG)","kanzlei@gemeinde-stein.ch","062 866 40 00","4332","Brotkorbstrasse","9","http://www.gemeinde-stein.ch"
"Gemeinde Steg-Hohtenn","Steg-Hohtenn","gemeinde@steg-hohtenn.ch","027 933 12 70","3940","Kirchstrasse","37","http://www.weibil.ch/"
"Gemeindeverwaltung Stetten","Stetten (AG)","gemeindekanzlei@stetten-ag.ch","056 485 85 85","5608","Schulhausstrasse","4","http://www.stetten-ag.ch/"
"Gemeindeverwaltung","Steinerberg","gemeinde@steinerberg.ch","041 832 14 47 ","6416","Sattelstr.","12","http://www.steinerberg.ch"
"Gemeindeverwaltung","Steinach","info@steinach.ch","071 447 23 00 ","9323","Schulstr.","5","http://www.steinach.ch"
"Gemeindeverwaltung","Stein (AR)","gemeinde@stein.ar.ch","071 367 11 13","9063","Schachen","42","http://www.stein-ar.ch"
"Gemeindeverwaltung","Subingen","verwaltung@subingen.ch","032 613 20 20","4553","Bahnhofstrasse","9","http://www.subingen.ch"
"Gemeindeverwaltung Stüsslingen","Stüsslingen","gemeindeschreiberei@stuesslingen.ch","062 298 33 03","4655","Schulstrasse","5","http://www.stuesslingen.ch"
"Gemeindekanzlei","Strengelbach","kanzlei@strengelbach.ch","062 746 03 00","4802","Brittnauerstr.","3","http://www.strengelbach.ch/"
"Gemeindeverwaltung","Stettlen","gemeindeschreiberei@stettlen.ch","031 930 88 30","3066","Bernstr.","70","http://www.stettlen.ch/"
"Administration communale","Suchy","commune@suchy.ch","024 441 87 40","1433","Chemin du Collège","2","http://www.suchy.ch"
"Einwohnergemeinde Stocken-Höfen","Stocken-Höfen","gemeinde@stocken-hoefen.ch","033 341 80 10","3632","Bachmatte ","60","http://www.stocken-hoefen.ch"
"Gemeinde Sufers","Sufers","kanzlei@sufers.ch","081 664 10 10","7434","Poststrasse","13","http://www.sufers.ch"
"Gemeindezentrum Stetten","Stetten (SH)","info@stetten.ch","052 644 00 11","8234","Brämlenstr.","2","http://www.stetten.ch"
"Einwohnergemeinde Studen","Studen (BE)","info@studen.ch","032 374 40 80","2557","Hauptstr.","61","http://www.studen.ch"
"Gemeinde Stettfurt","Stettfurt","gemeinde@stettfurt.ch","058 346 16 00","9507","Dorfstr.","2","http://www.stettfurt.ch"
"Gemeindeverwaltung","Sulgen","info@sulgen.ch ","071 644 95 60","8583","Kradolfstr.","15","http://www.sulgen.ch"
"Stadtverwaltung","Sursee","stadtverwaltung@stadtsursee.ch","041 926 90 00","6210","Centralstrasse ","9","http://www.sursee.ch"
"Gemeindeverwaltung Sumiswald","Sumiswald","gemeinde@sumiswald.ch","034 432 33 44","3454","Lütoldstr.","3","http://www.sumiswald.ch"
"Administration communale","Surpierre","communedesurpierre@bluewin.ch","026 668 20 63","1528","Les Gottes 19","","http://www.surpierre-fr.ch/"
"Administration communale ","Sullens","greffe@sullens.ch ","021 731 33 34 ","1036","rue du Château","2","http://www.sullens.ch"
"Canzlia communala Sumvitg","Sumvitg","info@sumvitg.ch","081 920 25 00","7175","Quadras su","5","http://www.sumvitg.ch"
"Gemeinde Surses","Surses","info@surses.ch","+41 81 659 11 60","7453","Veia Cantunala","87","https://www.surses.ch"
"Einwohnergemeinde Sutz-Lattrigen","Sutz-Lattrigen","gemeinde@sutz-lattrigen.ch ","032 397 12 41","2572","Poststr.","21","http://www.sutz-lattrigen.ch"
"Administration communale","Suscévaz","greffe@suscevaz.ch ","024 445 05 62","1437","Route de Mathod","11","http://www.suscevaz.ch"
"Gemeindekanzlei","Tägerig","gemeindeverwaltung@taegerig.ch ","056 481 90 40 ","5522","Alte Poststrasse","6","http://www.taegerig.ch"
"Gemeindeverwaltung Täuffelen","Täuffelen","gemeindeschreiberei@taeuffelen.ch","032 396 06 36","2575","Hauptstrasse","86","http://www.taeuffelen.ch"
"Gemeindeverwaltung Tamins","Tamins","gde@tamins.ch","081 641 11 18","7015","Aligstr.","1","http://www.tamins.ch"
"Municipalité de Tavannes","Tavannes","secretariat@tavannes.ch","032 482 60 40","2710","Grand-Rue","1","http://www.tavannes.ch"
"Gemeindekanzlei Täsch","Täsch","kanzlei@taesch.ch","027 966 46 66","3929","","","http://www.gemeinde-taesch.ch"
"Administration communale","Tannay","greffe@tannay.ch","022 960 95 55","1295","Route F.-L.-Duvillard","6","http://www.tannay.ch"
"Commune de Syens","Syens","info@syens.ch ","079 384 32 48","1510","Chemin du Pressoir","1","http://www.syens.ch"
"Gemeinde Tafers","Tafers","gemeinde@tafers.ch","026 494 80 10","1712","Schwarzseestr.","5","http://www.tafers.ch/de/"
"Administration communale de Tartegnin","Tartegnin","communedetartegnin@bluewin.ch","021 825 22 72","1180","place du collège","1","http://www.tartegnin.ch"
"Politische Gemeinde Tägerwilen TG","Tägerwilen","gemeinde@taegerwilen.ch","+41 (0)71 666 80 20","8274","Bahnhofstrasse","3","http://www.taegerwilen.ch/"
"Gemeindeverwaltung","Tentlingen","gemeinde@tentlingen.ch","026 418 19 75 ","1734","Präderwanstr.","1","http://www.tentlingen.ch"
"Gemeindeverwaltung","Tenniken","gemeinde@tenniken.ch","061 973 07 00  ","4456","Alte Landstr.","32","http://www.tenniken.ch/"
"Gemeindekanzlei Teufen","Teufen (AR)","gemeinde@teufen.ar.ch","071 335 00 11","9053","Dorf","9","http://www.teufen.ch"
"Cancelleria Comunale","Tenero-Contra","cancelleria@tenero-contra.ch","091 735 16 50","6598","Via Stazione","7","http://www.tenero-contra.ch"
"Gemeindeverwaltung Teuffenthal","Teuffenthal (BE)","info@teuffenthal.ch","033 442 11 23","3623","Dorfstrasse","42","http://www.teuffenthal.ch/"
"Gemeindeverwaltung","Teufenthal (AG)","patrick.amrein@teufenthal.ch","062 768 80 20 ","5723","Kirchweg","1","http://www.teufenthal.ch/"
"Gemeindeverwaltung Tegerfelden","Tegerfelden","gemeindekanzlei@tegerfelden.ch   ","056 245 27 00","5306","Schulhausweg","5","http://www.tegerfelden.ch"
"Gemeindeverwaltung","Tecknau","gemeinde@tecknau.ch","061 985 88 22","4492","Dorfstr.","22","http://www.tecknau.ch"
"Cancelleria comunale","Terre di Pedemonte","info@pedemonte.ch","091 785 60 00","6652","Piazza Don Gottardo Zurini 2","","http://www.pedemonte.ch"
"Gemeindeverwaltung","Termen","gemeinde@termen.ch","027 922 29 00 ","3912","Termerstrasse","6","http://www.termen.ch"
